Allele,Control,ControlFrequency,Case,CaseFrequency,Pvalue,OddsRatio
00:00,697,0.17425,2111,0.52775,0.6899273732545579,1.032277170518678
01:03,258,0.0645,726,0.1815,0.3092356373300471,0.9181853510871122
